price,ram_capacity,internal_memory,processor_speed,battery_capacity,primary_camera_rear,primary_camera_front,num_cores,num_rear_cameras,screen_size,resolution_width,resolution_height,fast_charging_available
50997.89977201066,9,410,3.1639925116093606,4959,101,45,8,4,6.7527726386467295,1440,3324,1
67346.82106803822,10,355,2.8239778598580125,5083,84,50,8,4,6.780214337579743,1508,3200,1
33211.14793689006,5,145,2.7008575408696176,4991,61,33,8,4,6.572981365289133,1184,2534,1
26830.589828292243,4,64,2.5987969071959087,4870,53,48,8,3,6.691092483026577,1080,2400,1
48071.0050863417,12,178,3.294468550379046,5041,68,45,8,4,6.8820083360372175,1511,3200,1
11882.68685020683,4,88,1.7699483010127721,4367,32,16,8,1,6.695850276474959,1080,2400,0
16556.144645821925,4,68,1.7547210643821205,4655,30,22,8,2,6.546786155966959,1080,2326,0
14355.050865108327,4,62,1.859939288789274,4521,24,15,8,3,5.9752836201505986,1047,2400,0
60766.26338418234,11,321,2.6046174608894765,4699,78,57,8,4,6.981717161808332,1440,3580,1
14022.625172547525,5,48,2.2372740019032977,3878,22,16,8,2,6.203105730539914,1040,2400,0
29405.824663568077,7,151,2.1322730036957167,4911,55,26,8,3,6.670437312971353,1080,2502,1
11853.024968044538,4,76,2.0697138052637083,4812,15,13,8,2,6.418280174837524,1080,2400,0
15942.8159835206,4,35,1.7237794362695775,4426,23,14,8,1,6.7,1080,2400,0
50847.33764709307,11,173,3.219164788812084,5171,101,53,8,4,6.806712783512163,1488,3214,1
22214.242332777416,7,112,2.689835237391885,5029,37,25,8,3,6.9,1080,2822,1
29915.819677084593,6,190,2.251525433936151,5599,44,30,8,3,6.9,1080,2528,1
56575.398771663626,10,321,3.103349218841078,4711,72,41,8,4,6.880220914705932,1500,3267,1
48122.130050966065,11,264,2.8753505907287487,5092,89,58,8,4,6.866300548237177,1495,3200,1
15010.935464921335,4,44,1.5863326849684574,4157,29,19,8,2,6.109152053642184,1080,2341,0
37566.54839326498,5,139,2.4084385209982995,5139,35,16,8,3,6.688334199839414,1080,2447,1
60075.55226288059,10,292,2.8655897373687984,5295,106,43,8,4,6.871662772009534,1440,3243,1
66942.58581522093,9,262,2.9102414048819543,5265,87,58,8,4,6.824021157121322,1440,3330,1
11849.343029225729,4,63,2.1725385890030373,4695,24,26,8,2,6.01930739071933,992,2299,0
20000.0,6,152,2.0797774775979736,4537,45,37,8,3,6.620430594262198,1080,2400,1
49470.48464433249,10,268,3.4499079290756427,4508,85,43,8,4,6.678880533725138,1440,3240,1
55561.974239599855,11,170,3.1094729186254115,4882,114,59,8,4,6.660471450780995,1440,3453,1
9334.522858839555,4,80,2.300232021534411,4473,26,17,8,2,6.196533170168422,988,2400,0
14369.830762062546,5,47,2.2126118200626177,4802,21,10,7,2,6.116442763580742,1080,2371,0
35389.101307933364,6,149,2.489736750005967,5252,32,45,8,3,6.818437446009311,1080,2573,1
29147.444539151573,5,116,2.3679679126214492,4648,61,38,8,3,6.641017765857136,1112,2651,1
66464.74490434137,8,246,3.1842259531031365,4892,130,32,8,4,6.7944813783246465,1511,3227,1
16727.545085792015,2,53,1.9462183551957883,3937,16,13,8,2,6.5100421367842785,1080,2346,0
15388.156571329448,4,58,1.8746385431251928,4083,26,17,8,2,6.512104882246671,1080,2400,0
64502.736189629286,13,296,2.7569422571914304,4603,96,39,8,4,6.715975722714461,1440,3433,1
25966.266340071958,8,111,2.576091650259678,5478,57,45,8,3,6.567279030018245,1080,2438,1
20000.0,5,156,2.311349238415084,4940,54,27,8,4,6.361087118145865,1137,2400,1
50887.40353722934,12,343,3.1183464862751404,4944,80,45,8,4,6.711272257899751,1440,3200,1
32739.181410893645,6,136,2.4432416261670378,5189,46,42,8,3,6.350653980037332,1080,2408,1
25086.665592909434,5,102,2.3777225913041846,4719,52,36,8,3,6.484072601946444,1080,2400,1
54920.66099340252,8,209,2.826699128865976,5244,117,55,8,4,6.780564501382454,1440,3200,1
18930.686804423804,3,39,1.9202931299998163,4284,21,18,8,2,6.10097354722261,1080,2362,0
19954.309611291454,5,53,2.1066281141714644,4081,21,15,7,3,6.372681006095023,1080,2400,0
65465.11250528902,9,189,3.5,5017,92,42,8,4,7.1,1481,3200,1
62605.80352951841,10,227,3.3396823286387023,5128,96,64,8,4,6.743609793111729,1440,3354,1
17059.03864461375,6,80,2.08761769899703,4031,34,11,8,2,6.64991175405231,1030,2324,0
13407.976320679129,4,53,1.777702633667441,4166,26,17,7,3,6.7,1080,2240,0
61973.34223656944,11,257,2.8701111379014193,4902,87,52,8,4,6.628109027372475,1440,3251,1
54799.92449525944,10,277,3.3527307530207144,5028,115,42,8,4,6.832965363984668,1440,3200,1
15934.744510148641,3,66,1.8052358326962747,4070,28,16,8,2,6.642744111705561,1080,2345,0
9414.07286762464,3,77,1.8644761043923967,4910,25,18,8,2,6.2145672619689405,1080,2321,0
50497.428185171055,8,186,3.425014635592389,4717,73,54,8,4,6.930281830556357,1440,3200,1
11763.30926193091,3,49,2.133366939363576,4872,27,17,8,3,6.256088458763479,1050,2310,0
23875.87633767953,4,61,1.5613903716066369,4372,29,13,7,2,6.502581539356601,1080,2390,0
67203.89797909476,10,279,2.984950337106785,4662,111,53,8,4,6.905042724186561,1482,3200,1
69707.84411947329,9,278,3.2899670453930976,4954,90,45,8,4,6.54628442000133,1477,3440,1
49445.73154066765,14,184,3.0033566964803784,4666,110,44,8,4,7.1,1440,3200,1
46541.8981936959,12,307,3.2150540658326396,5042,105,42,8,4,6.810789404855305,1535,3200,1
19643.76979689829,5,61,2.331372068087112,4682,30,16,7,2,6.25863207417058,1080,2268,0
54893.40060453104,8,259,2.6650230347296024,4767,115,37,8,4,6.577541019633269,1440,3328,1
62119.5820074229,8,320,2.872061789273126,4835,99,43,8,4,6.524188040595719,1440,3200,1
58134.85304268822,12,311,2.989349920498512,5223,82,42,8,4,6.728174081674695,1457,3200,1
52275.76051938778,8,210,2.6864538628865593,4758,79,50,8,4,6.7742321369824605,1440,3420,1
56677.284044410386,8,231,2.6,4689,87,51,8,4,6.713962977756213,1440,3406,1
28173.79606260098,5,149,2.4312463217278584,5102,52,28,8,3,6.9,1080,2400,1
28133.376067587884,5,158,2.581349157497811,5195,51,37,8,4,6.4628048188415494,1087,2400,1
32561.857315854257,6,125,2.349715379382861,5015,48,29,8,4,6.328045988301009,1080,2689,1
29432.059499357612,6,155,2.715989765250831,5106,43,48,8,3,6.317917669378383,1103,2522,1
32631.703495968315,7,129,2.4082382335558816,5512,59,40,8,3,6.717670743647544,1128,2400,1
35682.2779621345,6,134,2.165449180382171,4959,34,25,8,4,6.6677487163755815,1112,2400,1
78035.84001623013,9,137,2.846926290309659,5008,93,44,8,4,6.550832662462204,1440,3461,1
34770.77697993078,6,147,2.7028223570984173,4536,48,23,8,3,6.510423603274429,1080,2487,1
36912.990626442064,7,127,2.6074315720379935,4857,55,35,8,3,6.837703485494227,1080,2400,1
45417.67371984417,11,286,3.0535864032639153,4979,101,61,8,4,7.00444273554016,1440,3254,1
10292.231617816611,5,60,1.8138963706747309,4983,13,23,7,2,6.7,1080,2337,0
36149.23082438484,7,129,2.3603392194988073,5060,44,31,8,3,6.58322051965238,1080,2458,1
16056.814746214419,4,94,1.5507994534024954,4192,12,26,7,2,6.5039507961475085,1080,2400,0
73665.2081686364,8,202,3.066865487735852,5057,113,51,8,4,6.761912167227319,1440,3327,1
32722.578247190526,7,107,2.7146810372667436,4954,51,41,8,3,6.522577844471659,1112,2549,1
51840.89828911564,11,219,2.623523207480722,5262,122,53,8,4,6.802248942744199,1440,3200,1
29074.32919494459,7,118,2.0,4963,41,27,8,4,6.584750944336453,1080,2400,1
12403.703185454538,4,32,1.7041708046943747,4323,27,16,8,3,6.346195588256377,1080,2400,0
9593.127759979918,4,61,2.160308041690265,4796,28,15,8,1,6.637290553347614,1080,2400,0
22202.53027473794,6,114,2.0,5355,48,33,8,3,6.9,1085,2481,1
59584.461436603204,11,128,3.182041401656208,5423,91,44,8,4,6.7937674031029625,1515,3437,1
17997.75840914161,3,74,1.986513731167963,4337,36,17,8,1,6.689560703188867,1035,2400,0
16329.991238954499,4,55,1.8161090560399342,4442,22,19,8,3,6.304518177252407,1034,2400,0
70536.44501091121,11,392,2.7677903386288363,5261,96,48,8,4,6.696131002845879,1454,3200,1
11167.468189311143,5,76,2.4,4667,17,18,8,2,6.277580484924349,1080,2400,0
72226.40259080961,11,336,2.7626238565795807,4991,97,58,8,4,6.7422083311648775,1454,3200,1
68251.09746461567,9,128,3.085070058887599,4773,124,50,8,4,6.833806145761007,1440,3493,1
28682.6357356897,6,125,2.4840762924353146,5389,39,30,8,3,6.587518106787538,1123,2668,1
15960.92463823881,5,72,1.8895103875009063,4588,30,18,8,2,6.500385519121978,1080,2400,0
12991.058557069426,5,64,1.644019087359391,4494,26,16,8,2,6.5265684921704405,1068,2313,0
13527.083152302459,4,60,1.969658549719376,4550,29,18,8,2,6.52776154071662,1052,2362,0
16772.112653683154,4,50,2.166928589617624,4909,30,19,8,2,6.621347672326685,1080,2400,0
63837.1003590503,8,203,3.2990963113132805,4592,92,53,8,4,6.826934694803664,1440,3200,1
17794.5888401639,4,60,1.9811084443424911,4125,18,16,8,3,6.390826500396568,1080,2362,0
26511.609375836695,8,106,2.0989181482704375,5392,32,40,8,3,6.422199975080271,1087,2400,1
32568.25110098272,6,155,2.5284677877588724,4576,36,31,8,3,6.680024124149088,1089,2400,1
23217.8023421232,8,124,2.423888868668017,5622,61,26,8,2,6.715708333294085,1080,2400,1
64333.60665421321,10,306,3.4849171807622685,5150,74,53,8,4,6.7508479690702385,1502,3245,1
62808.829987855206,13,293,2.8310034890162816,5061,120,52,8,4,6.59919809239527,1440,3232,1
63582.0357645771,8,221,2.9582665229385556,4920,87,53,8,4,6.642832097378064,1440,3304,1
17040.214598602288,4,56,2.0447648534682896,4493,29,14,8,1,6.454749439190049,1048,2400,0
27552.515467079014,7,101,2.450875621475696,5161,47,44,8,3,6.651663520127076,1130,2508,1
12728.507705647095,6,62,1.8833502134536722,4661,19,18,8,2,6.611718655753384,1080,2317,0
27196.631578631772,6,135,2.6131670192682157,5130,49,36,8,3,6.65315196427183,1127,2400,1
12583.900445803152,4,52,1.9707849683025627,4041,38,20,8,3,6.51735524836483,1080,2209,0
6499.027631959492,4,65,2.0195622984048387,4484,28,9,8,2,6.472925226190817,1080,2400,0
48636.49288453959,10,213,3.232284393695738,4357,91,40,8,4,6.821576109208398,1440,3274,1
17663.29820572039,4,58,2.150850031307181,4498,33,20,8,2,6.432854156876629,1024,2269,0
11592.935889644908,4,43,2.2071956796839904,4656,19,13,7,2,6.3876943864349895,1080,2247,0
15992.45031382726,2,81,1.9635377647522791,4659,16,20,8,3,6.079773414310144,1071,2397,0
63217.6704374636,8,267,3.1860653267226384,4770,113,45,8,4,6.673020384405285,1482,3200,1
29713.488482608216,6,146,2.169533678248212,5275,49,39,8,4,6.433147462753853,1080,2400,1
60380.521929977236,9,373,2.768599198204377,4954,106,46,8,4,6.735734990369858,1506,3396,1
39256.51966235433,8,140,2.372833710907332,5437,49,18,8,2,6.84660108242004,1142,2400,1
54889.36520718988,10,284,3.5,5024,108,43,8,4,6.63742536697808,1440,3203,1
68792.87538730822,11,253,3.1660302500219673,4876,111,48,8,4,7.048528492357369,1440,3200,1
51091.1329575164,8,179,3.2896140610136024,5126,97,43,8,4,6.828491761402846,1440,3200,1
31262.147193440618,6,128,2.3651305138415526,5196,40,25,8,3,6.9,1096,2537,1
62066.71635333968,8,206,3.0412053109027903,5014,121,44,8,4,6.573897345213942,1486,3387,1
51147.50587308422,12,222,2.916140510929162,5246,73,43,8,4,6.5,1487,3200,1
18573.567786980962,5,71,1.9163206624499367,4609,19,19,7,2,6.238672547759507,1072,2314,0
16884.96030856551,4,67,2.1968834564297053,4326,29,8,8,2,6.43573872309577,1080,2400,0
59571.25021048232,10,239,2.892346372956664,4593,104,60,8,4,6.6130250785227105,1440,3200,1
16907.828116933768,4,94,1.8526927203572245,5014,13,18,8,2,6.516368401406864,1002,2366,0
16584.42592005894,5,38,2.108809132416649,4561,16,13,8,2,6.550895801609776,1051,2400,0
59805.21104660904,10,241,2.703887088020615,4771,90,52,8,4,6.701612873656276,1451,3288,1
33494.17922968649,6,131,2.2528887668074185,5505,53,34,8,3,6.454497918406375,1123,2474,1
14069.317339855876,3,73,1.7713122442244127,4162,17,16,7,1,6.666534715971024,1064,2400,0
61568.02544731963,9,408,3.331576746294574,5452,68,47,8,4,6.622163333231422,1497,3244,1
52365.36985301441,8,251,2.9166214762943654,5017,85,39,8,4,7.041690690312952,1440,3286,1
17612.693420368196,3,52,2.2934450531175816,4421,27,23,8,2,6.508714299194569,1080,2356,0
32203.673051517675,6,79,2.493172480218287,4460,48,24,8,2,6.507569935094429,1139,2484,1
69742.28599468229,10,231,3.3026500296866086,4889,95,55,8,4,6.696549931688722,1503,3200,1
34229.4525936552,5,121,2.7447553088206433,4781,47,25,8,4,6.612555265497803,1080,2454,1
80850.29377980693,8,173,3.0770019278364753,4671,77,43,8,4,6.867890761027482,1440,3200,1
78728.07736539416,8,361,3.189516953551063,4811,97,50,8,4,6.982783826068015,1463,3282,1
69183.75183500958,10,317,2.8920252193720164,4776,117,55,8,4,7.048151469791428,1442,3200,1
45891.15154320455,10,157,2.8178430109777763,4712,75,48,8,3,6.873198345348636,1464,3200,1
14461.81316173149,4,32,1.8606493721077317,4675,18,9,8,2,6.587193119656417,1080,2334,0
17873.969832283517,4,84,1.9417788278148786,4884,27,13,8,2,6.5840458362109295,1056,2400,0
52188.21087074103,8,221,3.054024085880379,4947,97,41,8,3,6.588015578035479,1479,3200,1
31387.204497625007,7,140,2.2870678291507867,4442,64,16,8,3,6.7310240736509535,1092,2433,1
14692.82677468893,3,57,1.9547817557667626,4359,15,15,7,2,6.434111671366791,1028,2359,0
36685.63612670894,5,124,2.7290171635063536,4923,45,39,8,3,6.568519111018824,1080,2400,1
14028.420648643962,4,50,2.178691683472411,3915,34,14,8,3,5.980496430105328,1080,2400,0
27289.782025092874,6,127,2.0775634034082473,5502,41,25,8,3,6.480966444917166,1080,2549,1
68382.80978564448,11,218,3.203865403257143,5045,116,55,8,4,6.935919323588016,1523,3241,1
45000.0,11,179,2.7784511015888227,4727,91,58,8,4,6.773541243601719,1440,3216,1
15379.549517910706,5,92,2.0754218327211094,4582,20,8,8,2,6.503293454586294,1080,2400,0
11439.22384041177,4,60,2.291554556173434,4793,16,25,8,2,6.405384105911728,1046,2400,0
33318.13166531734,6,113,2.207728985470497,4863,50,16,8,4,6.709128175455651,1111,2408,1
59603.54604757647,9,291,3.2150105646748868,4796,64,48,8,4,6.580521550868793,1491,3200,1
9678.685940230946,5,56,1.5,4211,21,16,8,3,6.239238866547504,1080,2400,0
23647.694099555843,5,138,2.22845682000455,4495,41,36,8,3,6.122303384371913,1080,2611,1
17072.331818746927,3,67,1.9019647643556614,4127,25,13,8,2,6.621403482664249,1080,2400,0
56646.70008698865,10,264,2.792347973557351,5159,116,57,8,4,6.800824101624006,1441,3200,1
74052.58138032425,9,264,2.900742088405659,5137,105,50,8,4,7.0883855516611725,1516,3327,1
14852.964903616617,2,53,2.2210857914847235,4474,27,19,8,2,6.16749517379051,1080,2288,0
47372.200975859036,10,233,3.125699930882143,4389,83,50,8,4,6.699440877708124,1499,3200,1
27517.779491142144,7,115,2.0008549369579773,5405,43,21,8,3,6.5947575791010555,1125,2527,1
11212.36877164854,4,66,1.8014560540656095,4568,26,17,8,1,6.345350861000413,1080,2400,0
12959.211592431458,3,54,2.150863909873372,4175,24,12,8,3,6.683089824462884,1080,2267,0
30168.18498717275,6,158,2.425884430299853,5534,52,27,8,2,6.514391986604933,1115,2400,1
65156.7923780487,10,274,3.1054335816333496,5270,101,33,8,4,6.6162994125694,1473,3200,1
40479.219135553045,6,97,2.277344342332574,4338,53,20,8,3,6.878518609278982,1080,2544,1
14203.66312531268,5,80,2.098926009499208,4551,33,14,8,2,6.0900537680997795,1080,2337,0
24349.59284810005,7,108,2.416127178840774,5120,44,35,8,2,6.721357757791887,1168,2445,1
17721.315587400903,3,71,2.4,4094,33,25,8,2,6.413845057260938,1058,2400,0
10547.015063878087,3,68,1.9674652368058492,4420,14,22,8,2,6.058554614409863,1080,2368,0
55548.0415378757,9,213,2.936160420688135,4938,84,62,8,4,6.969430790287992,1440,3200,1
68953.22188355098,8,193,2.929439009443764,5502,101,50,8,4,6.883751002490146,1494,3359,1
13410.25770409897,5,75,1.9044865847087347,3969,25,22,8,2,6.447824445796871,1065,2400,0
14797.494508715174,5,63,2.226669230523032,5022,28,17,8,2,6.436230450741853,1080,2400,0
14076.677033566319,3,49,2.003503866551553,4002,21,19,7,2,6.508878871525807,1030,2400,0
74972.34534657057,8,320,3.0486569614236876,4759,108,63,8,4,7.006415761296771,1440,3200,1
52379.76099197878,8,236,3.080622831377349,5407,125,42,8,4,6.616654878440506,1460,3371,1
28594.08483032181,4,155,2.342430981338711,5174,64,34,8,3,6.435469747280974,1083,2400,1
31511.399189912507,6,190,2.5388980568820156,5451,54,22,8,3,6.581412754801458,1080,2400,1
55999.4579465542,11,226,3.0532149974694467,4679,81,59,8,4,6.6091999662281395,1474,3200,1
30701.24481585364,5,127,2.5456667652810245,5068,57,39,8,3,6.562032687525888,1080,2463,1
12400.51438872117,5,55,1.9480545487619016,4463,32,17,8,3,6.644626022440164,1080,2329,0
25891.644580928176,7,127,2.40303531327282,5537,32,16,8,2,6.828267890367889,1080,2552,1
28678.65956732005,6,143,2.094293346571231,5170,50,33,8,2,6.554270031261106,1080,2400,1
56683.418282693776,10,142,2.8981006887508394,4568,84,54,8,4,6.949526597963257,1502,3221,1
66856.23125304998,11,263,3.4066630869683934,5079,68,57,8,4,6.815720953170178,1440,3285,1
27666.623272193785,6,120,2.695235136293106,4990,41,28,8,3,6.863788001758464,1095,2679,1
38924.861510736286,6,162,2.2634474240314697,4949,45,32,8,2,6.708095417790226,1080,2521,1
11454.57177368775,4,52,2.136662330769869,4083,27,8,8,3,6.7,1080,2313,0
13083.294009946047,4,75,1.9786148246123587,4405,25,11,8,2,6.487696865480786,1080,2350,0
45000.0,11,254,2.6704213444153195,4748,108,47,8,4,6.5,1440,3256,1
16268.757838847847,4,94,2.039476885031632,4172,17,13,8,3,6.7,1062,2392,0
12605.811794276813,3,78,2.0352070261299,4369,21,17,8,2,6.0091771384772406,1080,2400,0
9488.205412309077,5,79,1.8904015414181776,4244,33,18,8,2,6.224238189142296,1080,2351,0
24468.303755703924,5,114,2.4501802577237073,5037,40,23,8,4,6.2985535554323935,1086,2400,1
14614.644736999671,6,56,1.7465230385739121,4379,23,14,8,2,6.25665234714369,967,2400,0
33321.9103562722,5,135,2.0868191638487756,4860,46,40,8,3,6.507314062465957,1080,2485,1
13884.659956108735,4,57,2.2775410244555,4706,25,14,8,2,6.5438268517262745,915,2400,0
27107.778350206005,6,148,2.53327636210782,5210,64,32,8,3,6.436613124094658,1080,2400,1
12093.165736132432,5,50,2.0209294136319325,4713,18,19,8,3,6.369930012636158,1035,2400,0
76639.45608065827,13,222,2.91097670801263,4892,98,45,8,4,6.7998063393319255,1440,3204,1
17722.448835272247,6,69,2.4,5080,27,18,8,2,6.2202236605743835,1080,2400,0
27248.439726292403,8,89,2.353273553669298,5088,52,48,8,4,6.482345061769397,1102,2400,1
23122.323925489123,4,88,2.5921442558706396,5083,32,45,8,4,6.19341930612511,1100,2444,1
25565.292557002675,7,105,2.474694204847886,4461,42,37,8,3,6.9,1080,2712,1
60748.07064943294,10,268,2.632391376254638,4855,86,41,8,4,6.837766791458696,1464,3355,1
26818.999909524304,6,116,2.3780634809346544,5206,45,21,8,4,6.713024212660532,1080,2519,1
55845.87990684002,9,299,2.7598539980361427,5071,105,48,8,4,6.555189698766947,1487,3200,1
55662.60197376093,11,349,3.0910862440170424,5158,114,32,8,4,6.795456972413996,1505,3200,1
24287.917472963734,6,138,2.555994531565821,5497,46,20,8,3,6.6321836266497805,1080,2400,1
23557.772895961152,4,193,2.7552165011586047,5415,32,33,8,2,6.395013313283235,1095,2562,1
55715.07666323308,10,211,3.2995510475370047,5288,116,54,8,3,6.581356198933315,1511,3200,1
37070.45842976434,7,121,2.458843105048065,4892,35,37,8,2,6.621702874459686,1080,2400,1
56459.57389829218,8,283,2.916317088734667,4967,98,54,8,4,6.696241310934877,1450,3212,1
36660.78812501776,6,163,2.212079749613366,4670,49,27,8,3,6.422292135486316,1080,2589,1
23552.123211352766,5,66,1.9613069914143466,4102,23,12,8,1,6.533635890167833,1074,2386,0
67760.6097652526,9,267,2.6,5139,106,52,8,4,6.549436242544412,1440,3200,1
52456.229818578846,8,287,2.7853182459555357,4870,106,34,8,4,6.770819230321913,1440,3327,1
56080.38064834394,8,221,3.382065792648977,4566,70,55,8,4,6.7095686997882575,1440,3200,1
22827.339485374272,6,124,2.669481558740518,5173,59,33,8,3,6.9,1126,2400,1
15704.531273034874,4,44,1.9952659936005472,4031,35,22,8,2,6.524762469504357,1080,2287,0
16833.71347932119,3,71,2.282967302804352,4647,26,17,8,1,6.55664667278934,1080,2400,0
19764.203656782785,4,65,2.1611939076537197,4783,26,19,7,1,6.600472151689302,1080,2249,0
33073.26190940051,5,138,2.715177604910321,5185,64,28,8,3,6.346661184365463,1083,2775,1
13680.983383722021,3,56,1.868922075312583,4121,28,14,8,2,6.207839869448398,1080,2400,0
17800.75528318402,4,62,1.7624567636257795,4601,16,21,7,2,6.553575091522476,1080,2400,0
28311.508117809888,7,134,2.513035919236631,4995,54,41,8,3,6.570387684624726,1125,2400,1
52296.312969120176,13,218,3.4334267551090463,4590,83,54,8,4,6.759529234324655,1468,3244,1
11310.09281496068,4,69,2.1115964133719216,4810,28,10,8,2,6.67273093644277,1080,2378,0
58912.78321369626,10,207,3.0549494715687815,5137,110,45,8,4,6.821795729525506,1440,3438,1
14466.301983060384,3,74,1.8836440747580325,3985,34,20,8,2,6.347062452150662,1041,2377,0
47879.36391937073,9,323,3.014410588414868,5505,87,57,8,4,6.508713184320819,1440,3200,1
38096.12228059539,6,148,2.3429906706528274,4267,44,33,8,3,6.9,1080,2400,1
27309.16115425712,5,64,2.1798513228246557,5119,53,31,8,3,6.752448584241428,1080,2499,1
10570.802112444724,5,56,1.9305898054295867,4102,15,20,8,1,6.154790505844366,1045,2400,0
31658.56248561023,5,64,2.5480570596486527,5254,54,26,8,3,6.074960461999688,1117,2400,1
17603.11875816052,4,65,1.9357270316911028,4185,28,18,8,2,6.497745686482267,1080,2282,0
32459.294104967958,7,189,2.3976518065930272,4952,52,48,8,2,6.720379422170119,1124,2400,1
73325.80522693548,9,293,2.941132144493789,5090,83,40,8,4,6.932811509358171,1472,3352,1
33630.08547902835,7,94,2.487359522322368,4658,42,47,8,3,6.7988040948891575,1147,2400,1
53724.05714205377,11,296,2.7662319089249623,5434,119,57,8,4,6.962431102930302,1444,3220,1
27776.931037662813,6,146,2.5719659942554887,4852,59,39,8,3,6.427087510175305,1107,2664,1
13033.98922000056,3,46,1.7225325885224574,4629,38,24,8,3,6.7,1080,2400,0
50860.9075020936,10,175,3.3633270486914757,4534,83,62,8,4,6.6328319088368,1440,3200,1
26009.558168694202,6,112,2.479691959337447,5043,44,37,8,3,6.456346929530256,1080,2400,1
18996.599651684715,3,51,1.9829821047879428,4401,21,15,7,2,6.547751194942046,1080,2379,0
77530.60315565378,10,201,3.416464217956567,4884,90,56,8,3,6.92437056757189,1440,3244,1
48201.06695827175,12,128,2.867103706490252,5398,81,58,8,4,6.848420636555043,1463,3200,1
32326.015880661245,5,116,2.567563624570252,4779,52,32,8,2,6.524764430775487,1080,2456,1
13788.860683970594,5,51,2.4,4474,22,19,8,1,6.490427967286657,1080,2400,0
70837.72597389821,10,272,3.1615982542733105,4943,114,54,8,4,6.63061828606549,1440,3396,1
60887.10674932768,10,352,2.660090251150632,4827,97,46,8,4,6.787536822122343,1471,3380,1
20798.77397656004,6,75,2.3642858272859093,4201,51,47,8,3,6.783719695283341,1170,2400,1
20413.308970207803,2,49,1.7676018818582655,4227,28,9,8,2,6.437114901262812,1080,2231,0
61654.60821311394,13,279,3.3341605261795104,5285,127,44,8,4,6.839641718565642,1452,3234,1
55525.82430817417,10,354,3.057350857091262,4750,67,47,8,4,6.886454716006473,1497,3200,1
16757.304416001214,3,79,2.0210341230079862,4935,40,21,7,3,6.413535455440156,1080,2400,0
64031.99787104424,11,239,3.231273522262118,4800,86,44,8,4,6.687433409747333,1440,3200,1
12008.035593672299,4,63,2.0569326636232335,4496,23,14,7,3,6.46986436662821,1074,2400,0
55382.25543156173,10,348,3.057408993680392,5004,70,47,8,4,6.907667625672012,1490,3442,1
60623.89968015328,11,240,2.8440357501513835,5385,88,51,8,4,6.70821208871021,1478,3515,1
20162.760959430227,4,63,1.9098474413295403,4511,16,18,7,2,6.517416157588192,1080,2400,0
33675.59727085926,6,152,2.407992742356783,5260,59,21,8,3,6.132642832620547,1080,2400,1
14898.932305377182,4,45,1.711513878972443,4281,12,19,8,2,6.109831475645514,1080,2400,0
14172.641958401473,4,43,2.2140587755558268,4673,21,23,8,3,6.3528024001859364,1074,2365,0
15559.288801198409,4,69,1.8681829508488992,4068,20,17,8,2,6.7,1080,2306,0
31475.25123166665,5,92,2.6674719805836653,5337,41,36,8,3,6.372812660606334,1174,2408,1
34979.58421071238,8,143,2.3380111332610776,5151,35,28,8,3,6.804560986336005,1080,2400,1
17867.497065501495,4,75,1.904517555997557,4075,21,18,8,2,6.399722590970718,1071,2400,0
56524.237906064474,10,182,3.035396962957251,5309,97,64,8,4,6.5,1531,3200,1
26085.3725928964,6,123,2.3742105699500127,5065,61,24,8,4,6.836506773219222,1080,2440,1
61589.832418192316,9,306,3.1472923469983405,5551,103,54,8,4,6.516828124316991,1458,3200,1
23830.401652717454,6,114,2.6410649893207356,4954,64,32,8,2,6.6122386695985425,1178,2400,1
75971.57803496812,9,204,3.0255195566972226,4800,108,54,8,4,6.788881720663915,1460,3385,1
25139.407006610534,6,154,2.2106719742473326,4986,44,31,8,3,6.519051041196599,1080,2425,1
15218.721729828158,5,81,2.13221185328048,4086,20,21,7,3,6.273245798153563,1062,2185,0
18932.77108951157,6,87,2.347715891554122,4498,22,10,7,2,6.53116266118051,1026,2310,0
73554.8737419199,11,158,3.221289019428628,4999,87,55,8,4,6.529633802199298,1440,3352,1
62239.788672050534,11,235,3.1434004920861187,4684,64,45,8,4,6.987507763377543,1467,3200,1
53643.71004908915,8,253,2.7360855144206924,5176,97,35,8,4,6.769177394690354,1500,3200,1
19449.117524295903,2,49,2.08510920272348,4184,21,10,8,2,6.7,1033,2400,0
12447.854860795482,5,44,1.9449680736247386,4550,23,13,8,2,6.7,1080,2400,0
38460.04741073318,7,77,2.6472054785107075,4705,52,45,8,3,6.571331120750561,1105,2777,1
27471.74518252105,6,123,2.495506304453078,5461,41,41,8,3,6.131805143949401,1084,2400,1
68823.319175477,9,320,2.9150684586862012,5190,107,54,8,4,6.890609805717365,1462,3200,1
34340.21899290671,5,122,2.1910004264546066,4651,51,32,8,2,6.8731837787438,1112,2400,1
22832.73938331098,6,124,2.7422046157450812,4805,45,32,8,3,6.495978663503309,1080,2400,1
35842.10023395995,5,112,2.330871353797673,5110,64,33,8,3,6.5232853112123435,1080,2684,1
49072.106546477386,8,210,2.6535608585508856,4807,87,45,8,4,6.748444352043944,1554,3298,1
34531.81494596721,6,169,2.3356813130786525,5163,44,38,8,3,6.555693322947752,1080,2415,1
66776.6878705751,9,136,2.9561479415085725,4946,80,37,8,4,6.853674741112661,1471,3272,1
13782.469874665929,4,56,2.1411568648125705,4222,29,15,8,2,6.328530020256396,1080,2400,0
